Dyad,Cov,SectionStartTime,TalkID,Start,End,Duration,TalkType,S_Around_Overall_Time,S_Monitor_Overall_Time,S_Keyboard_Overall_Time,S_Face_Overall_Time,S_Around_Mean,S_Monitor_Mean,S_Keyboard_Mean,S_Face_Mean,S_NoFace_Mean,S_CompOnly_Mean,S_Around_Median,S_Monitor_Median,S_Keyboard_Median,S_Face_Median,S_NoFace_Median,S_CompOnly_Median,S_Around_PopularSD,S_Monitor_PopularSD,S_Keyboard_PopularSD,S_Face_PopularSD,S_NoFace_PopularSD,S_CompOnly_PopularSD,S_Around_Frequency,S_Monitor_Frequency,S_Keyboard_Frequency,S_Face_Frequency,S_NoFace_Frequency,S_CompOnly_Frequency,S_Around_Max,S_Monitor_Max,S_Keyboard_Max,S_Face_Max,S_NoFace_Max,S_CompOnly_Max,S_Around_Min,S_Monitor_Min,S_Keyboard_Min,S_Face_Min,S_NoFace_Min,S_CompOnly_Min,H_NoSpeak_Overall_Time,H_Typing_Overall_Time,H_Speaking_Overall_Time,H_SSS_Overall_Time,H_Hovering_Overall_Time,H_NoSpeak_Mean,H_Typing_Mean,H_Speaking_Mean,H_SSS_Mean,H_Hovering_Mean,H_Sound_Mean,H_NoSound_Mean,H_NoSpeak_Median,H_Typing_Median,H_Speaking_Median,H_SSS_Median,H_Hovering_Median,H_Sound_Median,H_NoSound_Median,H_NoSpeak_PopularSD,H_Typing_PopularSD,H_Speaking_PopularSD,H_SSS_PopularSD,H_Hovering_PopularSD,H_Sound_PopularSD,H_NoSound_PopularSD,H_NoSpeak_Frequency,H_Typing_Frequency,H_Speaking_Frequency,H_SSS_Frequency,H_Hovering_Frequency,H_Sound_Frequency,H_NoSound_Frequency,H_NoSpeak_Max,H_Typing_Max,H_Speaking_Max,H_SSS_Max,H_Hovering_Max,H_Sound_Max,H_NoSound_Max,H_NoSpeak_Min,H_Typing_Min,H_Speaking_Min,H_SSS_Min,H_Hovering_Min,H_Sound_Min,H_NoSound_Min
1,1,0,10,3651,4045,395,1,0.0,23.0,56.0,316.0,0.0,23.0,18.666666666666668,63.200000000000003,19.75,19.75,0.0,23.0,15.0,84.0,19.0,19.0,0.0,0.0,7.4087035902976233,40.818623200691128,6.6848709785604692,6.6848709785604692,0.0,1.0,3.0,5.0,4.0,4.0,0.0,23.0,29.0,111.0,29.0,29.0,0.0,23.0,12.0,10.0,12.0,12.0,0.0,283.0,100.0,0.0,12.0,0.0,94.333333333333329,50.0,0.0,12.0,50.0,98.333333333333329,0.0,86.0,50.0,0.0,12.0,50.0,98.0,0.0,54.615830021056063,11.0,0.0,0.0,11.0,54.297534218620115,0.0,3.0,2.0,0.0,1.0,2.0,3.0,0.0,165.0,61.0,0.0,12.0,61.0,165.0,0.0,32.0,39.0,0.0,12.0,39.0,32.0
1,1,0,11,4046,4076,31,3,13.0,0.0,0.0,18.0,13.0,0.0,0.0,18.0,13.0,0.0,13.0,0.0,0.0,18.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,18.0,13.0,0.0,13.0,0.0,0.0,18.0,13.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0
1,1,0,12,4077,4222,146,1,20.0,12.0,44.0,70.0,10.0,12.0,22.0,14.0,15.199999999999999,18.666666666666668,10.0,12.0,22.0,14.0,12.0,16.0,2.0,0.0,6.0,3.03315017762062,6.8818602136341021,6.7986926847903799,2.0,1.0,2.0,5.0,5.0,3.0,12.0,12.0,28.0,18.0,28.0,28.0,8.0,12.0,16.0,9.0,8.0,12.0,35.0,57.0,54.0,0.0,0.0,35.0,57.0,54.0,0.0,0.0,54.0,46.0,35.0,57.0,54.0,0.0,0.0,54.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,35.0,57.0,54.0,0.0,0.0,54.0,57.0,35.0,57.0,54.0,0.0,0.0,54.0,35.0
1,1,0,13,4223,4238,16,3,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0
1,1,0,14,4239,4488,250,1,0.0,0.0,43.0,207.0,0.0,0.0,43.0,103.5,43.0,43.0,0.0,0.0,43.0,103.5,43.0,43.0,0.0,0.0,0.0,45.5,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,43.0,149.0,43.0,43.0,0.0,0.0,43.0,58.0,43.0,43.0,46.0,161.0,43.0,0.0,0.0,23.0,80.5,43.0,0.0,0.0,43.0,103.5,23.0,80.5,43.0,0.0,0.0,43.0,103.5,6.0,41.5,0.0,0.0,0.0,0.0,47.5,2.0,2.0,1.0,0.0,0.0,1.0,2.0,29.0,122.0,43.0,0.0,0.0,43.0,151.0,17.0,39.0,43.0,0.0,0.0,43.0,56.0
1,1,0,15,4489,4506,18,3,16.0,0.0,0.0,2.0,16.0,0.0,0.0,2.0,16.0,0.0,16.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,16.0,0.0,0.0,2.0,16.0,0.0,16.0,0.0,0.0,2.0,16.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0
1,1,0,16,4507,4561,55,1,23.0,0.0,0.0,32.0,23.0,0.0,0.0,32.0,23.0,0.0,23.0,0.0,0.0,32.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,23.0,0.0,0.0,32.0,23.0,0.0,23.0,0.0,0.0,32.0,23.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,55.0,0.0,55.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,55.0,0.0,0.0,0.0,0.0,55.0,0.0,55.0,0.0,0.0,0.0,0.0,55.0
1,1,0,17,4562,4623,62,3,18.0,0.0,0.0,44.0,18.0,0.0,0.0,44.0,18.0,0.0,18.0,0.0,0.0,44.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,44.0,18.0,0.0,18.0,0.0,0.0,44.0,18.0,0.0,0.0,7.0,0.0,0.0,55.0,0.0,7.0,0.0,0.0,55.0,0.0,62.0,0.0,7.0,0.0,0.0,55.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,55.0,0.0,62.0,0.0,7.0,0.0,0.0,55.0,0.0,62.0
1,1,0,18,4624,5313,690,1,90.0,52.0,89.0,459.0,22.5,17.333333333333332,29.666666666666668,57.375,28.875,23.5,16.0,14.0,16.0,50.0,21.5,15.0,13.665650368716449,8.4983658559879753,22.954060400915758,41.773010126156819,19.624203805505079,18.373440976946405,4.0,3.0,3.0,8.0,8.0,6.0,46.0,29.0,62.0,150.0,62.0,62.0,12.0,9.0,11.0,13.0,9.0,9.0,42.0,431.0,110.0,0.0,107.0,42.0,431.0,110.0,0.0,53.5,110.0,290.0,42.0,431.0,110.0,0.0,53.5,110.0,290.0,0.0,0.0,0.0,0.0,33.5,0.0,228.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,42.0,431.0,110.0,0.0,87.0,110.0,518.0,42.0,431.0,110.0,0.0,20.0,110.0,62.0
1,1,0,19,5314,5423,110,3,0.0,9.0,0.0,101.0,0.0,9.0,0.0,101.0,9.0,9.0,0.0,9.0,0.0,101.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,9.0,0.0,101.0,9.0,9.0,0.0,9.0,0.0,101.0,9.0,9.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,110.0,0.0,110.0,0.0,0.0,0.0,0.0,110.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,110.0,0.0,110.0,0.0,0.0,0.0,0.0,110.0,0.0,110.0
1,1,0,20,5424,5513,90,1,0.0,11.0,0.0,79.0,0.0,11.0,0.0,79.0,11.0,11.0,0.0,11.0,0.0,79.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,11.0,0.0,79.0,11.0,11.0,0.0,11.0,0.0,79.0,11.0,11.0,0.0,37.0,0.0,0.0,53.0,0.0,37.0,0.0,0.0,53.0,0.0,90.0,0.0,37.0,0.0,0.0,53.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,37.0,0.0,0.0,53.0,0.0,90.0,0.0,37.0,0.0,0.0,53.0,0.0,90.0
1,1,0,21,5514,5571,58,3,0.0,0.0,0.0,58.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,58.0,0.0,58.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,58.0,0.0,0.0,0.0,0.0,58.0,0.0,58.0,0.0,0.0,0.0,0.0,58.0
1,1,0,22,5572,6531,960,1,199.0,191.0,173.0,397.0,28.428571428571427,31.833333333333332,34.600000000000001,24.8125,37.533333333333331,33.090909090909093,31.0,19.5,30.0,17.5,31.0,29.0,18.57692226436679,33.63240831235386,21.124393482417428,15.641366428480602,26.323289223718898,28.665641598688541,7.0,6.0,5.0,16.0,15.0,11.0,62.0,104.0,73.0,66.0,104.0,104.0,7.0,7.0,12.0,7.0,7.0,7.0,0.0,708.0,184.0,0.0,68.0,0.0,708.0,184.0,0.0,68.0,184.0,388.0,0.0,708.0,184.0,0.0,68.0,184.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,708.0,184.0,0.0,68.0,184.0,708.0,0.0,708.0,184.0,0.0,68.0,184.0,68.0
1,1,0,23,6532,6751,220,3,0.0,0.0,0.0,220.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,82.0,0.0,0.0,138.0,0.0,82.0,0.0,0.0,138.0,0.0,220.0,0.0,82.0,0.0,0.0,138.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,82.0,0.0,0.0,138.0,0.0,220.0,0.0,82.0,0.0,0.0,138.0,0.0,220.0
1,1,0,24,6752,7652,901,1,95.0,16.0,113.0,677.0,15.833333333333334,8.0,18.833333333333332,52.07692307692308,18.666666666666668,21.5,16.5,8.0,19.5,40.0,17.0,20.5,7.6029964853046961,1.0,7.1976076272297274,40.467387702390937,9.577171932372428,10.468205831628136,6.0,2.0,6.0,13.0,12.0,6.0,29.0,9.0,28.0,135.0,39.0,39.0,6.0,7.0,7.0,8.0,6.0,7.0,47.0,614.0,204.0,0.0,36.0,23.5,307.0,102.0,0.0,18.0,102.0,232.33333333333334,23.5,307.0,102.0,0.0,18.0,102.0,25.0,12.5,282.0,68.0,0.0,11.0,68.0,298.17705403929983,2.0,2.0,2.0,0.0,2.0,2.0,3.0,36.0,589.0,170.0,0.0,29.0,170.0,654.0,11.0,25.0,34.0,0.0,7.0,34.0,18.0
1,1,0,25,7653,7678,26,3,0.0,0.0,0.0,26.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0
1,1,0,26,7679,7751,73,1,0.0,0.0,0.0,73.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,8.0,0.0,0.0,65.0,0.0,8.0,0.0,0.0,65.0,0.0,73.0,0.0,8.0,0.0,0.0,65.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,65.0,0.0,73.0,0.0,8.0,0.0,0.0,65.0,0.0,73.0
1,1,0,27,7752,7955,204,3,24.0,0.0,0.0,180.0,12.0,0.0,0.0,60.0,12.0,0.0,12.0,0.0,0.0,53.0,12.0,0.0,2.0,0.0,0.0,31.822423959633664,2.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,14.0,0.0,0.0,102.0,14.0,0.0,10.0,0.0,0.0,25.0,10.0,0.0,128.0,76.0,0.0,0.0,0.0,64.0,25.333333333333332,0.0,0.0,0.0,0.0,204.0,64.0,29.0,0.0,0.0,0.0,0.0,204.0,32.0,12.119772641798562,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,96.0,38.0,0.0,0.0,0.0,0.0,204.0,32.0,9.0,0.0,0.0,0.0,0.0,204.0
1,1,0,28,7956,8732,777,1,65.0,54.0,121.0,537.0,21.666666666666668,18.0,24.199999999999999,89.5,40.0,35.0,21.0,13.0,22.0,107.0,27.5,43.0,10.624918300339486,10.801234497346433,17.405746177627663,57.638962516686576,33.396606614045886,22.600884938426638,3.0,3.0,5.0,6.0,6.0,5.0,35.0,33.0,45.0,151.0,89.0,68.0,9.0,8.0,2.0,10.0,9.0,9.0,108.0,468.0,154.0,0.0,47.0,36.0,156.0,51.333333333333336,0.0,47.0,51.333333333333336,155.75,34.0,124.0,49.0,0.0,47.0,49.0,126.0,18.018509002319441,87.089991770964517,9.5335664307167267,0.0,0.0,9.5335664307167267,130.55530437328082,3.0,3.0,3.0,0.0,1.0,3.0,4.0,59.0,275.0,64.0,0.0,47.0,64.0,356.0,15.0,69.0,41.0,0.0,47.0,41.0,15.0
1,1,0,29,8733,8784,52,3,0.0,0.0,5.0,47.0,0.0,0.0,5.0,47.0,5.0,5.0,0.0,0.0,5.0,47.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,47.0,5.0,5.0,0.0,0.0,5.0,47.0,5.0,5.0,52.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,52.0
1,1,0,30,8785,8999,215,1,24.0,0.0,14.0,177.0,24.0,0.0,14.0,59.0,19.0,14.0,24.0,0.0,14.0,52.0,19.0,14.0,0.0,0.0,0.0,22.196095752781989,5.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,24.0,0.0,14.0,89.0,24.0,14.0,24.0,0.0,14.0,36.0,14.0,14.0,57.0,62.0,48.0,0.0,48.0,28.5,62.0,48.0,0.0,48.0,48.0,83.5,28.5,62.0,48.0,0.0,48.0,48.0,83.5,13.5,0.0,0.0,0.0,0.0,0.0,20.5,2.0,1.0,1.0,0.0,1.0,1.0,2.0,42.0,62.0,48.0,0.0,48.0,48.0,104.0,15.0,62.0,48.0,0.0,48.0,48.0,63.0
